Region,Year,Quarter,AACI
SW,2005,1,-0.040550129
SW,2005,2,-0.153500865
SW,2005,3,-0.408742106
SW,2005,4,-0.665568461
SW,2006,1,-0.549425462
SW,2006,2,-0.541090434
SW,2006,3,1.677433757
SW,2006,4,0.692699041
SW,2007,1,-0.177524759
SW,2007,2,0.018292577
SW,2007,3,0.397387602
SW,2007,4,0.151708471
SW,2008,1,0.242938304
SW,2008,2,-0.108664114
SW,2008,3,-0.41052422
SW,2008,4,0.266939618
SW,2009,1,-0.060087154
SW,2009,2,-0.318060475
SW,2009,3,-0.35132722
SW,2009,4,0.427086132
SW,2010,1,0.772178618
SW,2010,2,0.483253002
SW,2010,3,-0.635112731
SW,2010,4,0.939048195
SW,2011,1,0.336306743
SW,2011,2,0.288131678
SW,2011,3,1.026168593
SW,2011,4,0.080929862
SW,2012,1,0.313201934
SW,2012,2,0.145846125
SW,2012,3,0.348577458
SW,2012,4,0.992559984
SW,2013,1,1.486268577
SW,2013,2,0.854891375
SW,2013,3,0.960292741
SW,2013,4,1.209845294
SW,2014,1,0.64764621
SW,2014,2,-0.608122119
SW,2014,3,1.811105775
SW,2014,4,1.140739242
SW,2015,1,0.365054245
SW,2015,2,-0.305406921
SW,2015,3,1.731615124
SW,2015,4,3.264326442
SW,2016,1,0.643610616
SW,2016,2,-0.188090945
SW,2016,3,-0.399486716
SW,2016,4,0.177879092
SW,2017,1,-0.176089735
SW,2017,2,-0.537891057
SW,2017,3,0.511406423
SW,2017,4,0.119130517
SW,2018,1,-0.279778785
SW,2018,2,0.347637559
SW,2018,3,0.204359038
SW,2018,4,-0.663673827
SW,2019,1,-0.266138766
SW,2019,2,-0.331421212
SW,2019,3,0.650855219
SW,2019,4,3.658996607
SW,2020,1,1.293483157
SW,2020,2,0.476715272
SW,2020,3,1.049503689
SW,2020,4,0.147170772
SW,2021,1,-0.075930347
SW,2021,2,0.655433895
SW,2021,3,-0.189397634
SW,2021,4,-0.274163533
WT,1981,1,-0.585315185
WT,1981,2,-0.263915006
WT,1981,3,0.630669252
WT,1981,4,-0.310466422
WT,1982,1,-0.07679524
WT,1982,2,-0.562660755
WT,1982,3,-0.454913673
WT,1982,4,-0.558129986
WT,1983,1,-0.198248724
WT,1983,2,0.65062787
WT,1983,3,-0.454913673
WT,1983,4,-0.311714981
WT,1984,1,-0.31407761
WT,1984,2,-0.562660755
WT,1984,3,-0.454913673
WT,1984,4,-0.472337856
WT,1985,1,-0.072677422
WT,1985,2,-0.562660755
WT,1985,3,-0.454913673
WT,1985,4,-0.000229898
WT,1986,1,-0.154010934
WT,1986,2,-0.353208857
WT,1986,3,0.047527819
WT,1986,4,-0.102159028
WT,1987,1,0.240631891
WT,1987,2,-0.340905177
WT,1987,3,-0.244633073
WT,1987,4,0.076217656
WT,1988,1,0.079693362
WT,1988,2,1.250169767
WT,1988,3,0.330654751
WT,1988,4,0.163655802
WT,1989,1,-0.498838301
WT,1989,2,-0.297548542
WT,1989,3,-0.332914707
WT,1989,4,-0.558129986
WT,1990,1,0.462536346
WT,1990,2,-0.089624286
WT,1990,3,-0.010648121
WT,1990,4,-0.359967562
WT,1991,1,0.303168786
WT,1991,2,-0.562660755
WT,1991,3,-0.240436599
WT,1991,4,-0.306504745
WT,1992,1,0.215700447
WT,1992,2,-0.016234888
WT,1992,3,-0.010349475
WT,1992,4,0.496032684
WT,1993,1,-0.498838301
WT,1993,2,0.000118981
WT,1993,3,-0.211655916
WT,1993,4,-0.558129986
WT,1994,1,0.611582418
WT,1994,2,-0.373690823
WT,1994,3,-0.454913673
WT,1994,4,-0.418875039
WT,1995,1,-0.290232904
WT,1995,2,0.288334536
WT,1995,3,0.179154365
WT,1995,4,-0.44250196
WT,1996,1,0.669371727
WT,1996,2,0.431478055
WT,1996,3,-0.28862786
WT,1996,4,0.413191798
WT,1997,1,-0.42504981
WT,1997,2,-0.401797046
WT,1997,3,-0.454913673
WT,1997,4,0.215262424
WT,1998,1,0.164895852
WT,1998,2,2.174959829
WT,1998,3,0.486615122
WT,1998,4,0.283661604
WT,1999,1,-0.585315185
WT,1999,2,-0.052434501
WT,1999,3,-0.269957457
WT,1999,4,-0.558129986
WT,2000,1,-0.585315185
WT,2000,2,-0.369074411
WT,2000,3,-0.28283603
WT,2000,4,0.298520033
WT,2001,1,-0.276927764
WT,2001,2,-0.501291441
WT,2001,3,-0.377941729
WT,2001,4,0.319517501
WT,2002,1,0.281268106
WT,2002,2,0.037283208
WT,2002,3,1.137875638
WT,2002,4,0.12916809
WT,2003,1,0.126394325
WT,2003,2,-0.204627976
WT,2003,3,-0.377941729
WT,2003,4,0.217265944
WT,2004,1,-0.117896016
WT,2004,2,0.180676233
WT,2004,3,-0.454913673
WT,2004,4,-0.457409632
WT,2005,1,-0.031741887
WT,2005,2,0.142444576
WT,2005,3,0.260648281
WT,2005,4,1.372559816
WT,2006,1,1.137176603
WT,2006,2,0.362386822
WT,2006,3,-0.300969785
WT,2006,4,-0.558129986
WT,2007,1,0.175776933
WT,2007,2,-0.06102166
WT,2007,3,-0.000285261
WT,2007,4,0.248595954
WT,2008,1,0.401273685
WT,2008,2,-0.562660755
WT,2008,3,-0.144398306
WT,2008,4,0.680151649
WT,2009,1,-0.221723174
WT,2009,2,-0.102583319
WT,2009,3,0.460186102
WT,2009,4,0.038763037
WT,2010,1,0.087150756
WT,2010,2,1.117369804
WT,2010,3,2.744660426
WT,2010,4,1.158884799
WT,2011,1,-0.369480899
WT,2011,2,-0.402274492
WT,2011,3,-0.375314138
WT,2011,4,0.544178472
WT,2012,1,-0.280316637
WT,2012,2,-0.223910474
WT,2012,3,0.082260578
WT,2012,4,-0.558129986
WT,2013,1,0.671985917
WT,2013,2,-0.301918585
WT,2013,3,-0.26083952
WT,2013,4,0.549091329
WT,2014,1,-0.103181649
WT,2014,2,-0.361914016
WT,2014,3,-0.377941729
WT,2014,4,-0.170176797
WT,2015,1,0.578041607
WT,2015,2,0.591739369
WT,2015,3,-0.291255451
WT,2015,4,-0.344218619
WT,2016,1,2.043446651
WT,2016,2,3.801902276
WT,2016,3,1.75174726
WT,2016,4,0.34280453
WT,2017,1,0.061189092
WT,2017,2,1.280151412
WT,2017,3,0.298027362
WT,2017,4,-0.171666012
WT,2018,1,0.203301901
WT,2018,2,0.105072354
WT,2018,3,0.065235491
WT,2018,4,2.285788374
WT,2019,1,1.549727517
WT,2019,2,0.01212205
WT,2019,3,-0.454913673
WT,2019,4,0.202568736
WT,2020,1,1.659489745
WT,2020,2,0.227077971
WT,2020,3,0.50846131
WT,2020,4,-0.199122598
WT,2021,1,-0.126313541
WT,2021,2,0.097838169
WT,2021,3,1.353884773
WT,2021,4,2.744918025
