Region,Year,Quarter,AACI
MN,2006,4,0.036633703
MN,2007,1,-0.015472104
MN,2007,2,0.401253733
MN,2007,3,0.376535722
MN,2007,4,-0.033421661
MN,2008,1,0.073093336
MN,2008,2,-0.272262983
MN,2008,3,0.123573294
MN,2008,4,0.135332624
MN,2009,1,0.723224517
MN,2009,2,-0.186609408
MN,2009,3,0.425596045
MN,2009,4,-0.212230447
MN,2010,1,0.53755718
MN,2010,2,0.470749213
MN,2010,3,1.299319687
MN,2010,4,1.261569555
MN,2011,1,0.473492588
MN,2011,2,0.296141911
MN,2011,3,-0.281365976
MN,2011,4,0.255695825
MN,2012,1,0.002709956
MN,2012,2,0.212772107
MN,2012,3,0.097088695
MN,2012,4,0.083709631
MN,2013,1,0.425920551
MN,2013,2,-0.049767973
MN,2013,3,0.371107529
MN,2013,4,0.175134049
MN,2014,1,0.788422229
MN,2014,2,-0.144578381
MN,2014,3,0.232907604
MN,2014,4,-0.150419204
MN,2015,1,0.523095879
MN,2015,2,0.277357858
MN,2015,3,-0.030108237
MN,2015,4,-0.012634977
MN,2016,1,0.545832426
